vehicle_id,plant_code,assembly_line,shift,model,trim,part_id,actual_part_code,production_date,mismatch_reason
V00660,HMMA,Line_4,Night,SONATA,SEL,HEADLAMP,HL_HAL,2024-06-17,
V00660,HMMA,Line_4,Night,SONATA,SEL,WHEEL,WH_17,2024-06-17,
V00660,HMMA,Line_4,Night,SONATA,SEL,CAMERA,CAM_0,2024-06-17,
V00660,HMMA,Line_4,Night,SONATA,SEL,SENSOR,SNS_A,2024-06-17,
V00661,HMMA,Line_4,Day,SONATA,LIMITED,BATTERY,BAT_C,2024-08-11,
V00661,HMMA,Line_4,Day,SONATA,LIMITED,AIRBAG,ABG_Y,2024-08-11,
V00661,HMMA,Line_4,Day,SONATA,LIMITED,INFOTAINMENT,INF_V3,2024-08-11,
V00661,HMMA,Line_4,Day,SONATA,LIMITED,BRAKE,BRK_ENH,2024-08-11,
V00661,HMMA,Line_4,Day,SONATA,LIMITED,SEAT,ST_LEATHER,2024-08-11,
V00661,HMMA,Line_4,Day,SONATA,LIMITED,ECU,ECU_1,2024-08-11,
V00661,HMMA,Line_4,Day,SONATA,LIMITED,HEADLAMP,HL_HAL,2024-08-11,
V00661,HMMA,Line_4,Day,SONATA,LIMITED,WHEEL,WH_18,2024-08-11,
V00661,HMMA,Line_4,Day,SONATA,LIMITED,CAMERA,CAM_1,2024-08-11,
V00661,HMMA,Line_4,Day,SONATA,LIMITED,SENSOR,SNS_B,2024-08-11,
V00662,HMMA,Line_3,Night,TUCSON,SE,BATTERY,BAT_C,2024-08-25,
V00662,HMMA,Line_3,Night,TUCSON,SE,AIRBAG,ABG_Y,2024-08-25,
V00662,HMMA,Line_3,Night,TUCSON,SE,INFOTAINMENT,INF_V3,2024-08-25,
V00662,HMMA,Line_3,Night,TUCSON,SE,BRAKE,BRK_ENH,2024-08-25,
V00662,HMMA,Line_3,Night,TUCSON,SE,SEAT,ST_LEATHER,2024-08-25,
V00662,HMMA,Line_3,Night,TUCSON,SE,ECU,ECU_1,2024-08-25,
V00662,HMMA,Line_3,Night,TUCSON,SE,HEADLAMP,HL_HAL,2024-08-25,
V00662,HMMA,Line_3,Night,TUCSON,SE,WHEEL,WH_18,2024-08-25,
V00662,HMMA,Line_3,Night,TUCSON,SE,CAMERA,CAM_1,2024-08-25,
V00662,HMMA,Line_3,Night,TUCSON,SE,SENSOR,SNS_B,2024-08-25,
V00663,HMMA,Line_2,Day,SONATA,LIMITED,BATTERY,BAT_B,2024-07-21,
V00663,HMMA,Line_2,Day,SONATA,LIMITED,AIRBAG,ABG_Y,2024-07-21,
V00663,HMMA,Line_2,Day,SONATA,LIMITED,INFOTAINMENT,INF_V2,2024-07-21,EO_NOT_YET_ADOPTED
V00663,HMMA,Line_2,Day,SONATA,LIMITED,BRAKE,BRK_ENH,2024-07-21,
V00663,HMMA,Line_2,Day,SONATA,LIMITED,SEAT,ST_LEATHER,2024-07-21,
V00663,HMMA,Line_2,Day,SONATA,LIMITED,ECU,ECU_1,2024-07-21,
V00663,HMMA,Line_2,Day,SONATA,LIMITED,HEADLAMP,HL_HAL,2024-07-21,
V00663,HMMA,Line_2,Day,SONATA,LIMITED,WHEEL,WH_18,2024-07-21,
V00663,HMMA,Line_2,Day,SONATA,LIMITED,CAMERA,CAM_1,2024-07-21,
V00663,HMMA,Line_2,Day,SONATA,LIMITED,SENSOR,SNS_B,2024-07-21,
V00664,HMMA,Line_4,Day,TUCSON,LIMITED,BATTERY,BAT_A,2024-07-02,ASSEMBLY_ERROR
V00664,HMMA,Line_4,Day,TUCSON,LIMITED,AIRBAG,ABG_Y,2024-07-02,
V00664,HMMA,Line_4,Day,TUCSON,LIMITED,INFOTAINMENT,INF_V2,2024-07-02,
V00664,HMMA,Line_4,Day,TUCSON,LIMITED,BRAKE,BRK_ENH,2024-07-02,
V00664,HMMA,Line_4,Day,TUCSON,LIMITED,SEAT,ST_LEATHER,2024-07-02,
V00664,HMMA,Line_4,Day,TUCSON,LIMITED,ECU,ECU_1,2024-07-02,
V00664,HMMA,Line_4,Day,TUCSON,LIMITED,HEADLAMP,HL_HAL,2024-07-02,
V00664,HMMA,Line_4,Day,TUCSON,LIMITED,WHEEL,WH_18,2024-07-02,
V00664,HMMA,Line_4,Day,TUCSON,LIMITED,CAMERA,CAM_0,2024-07-02,EO_NOT_YET_ADOPTED
V00664,HMMA,Line_4,Day,TUCSON,LIMITED,SENSOR,SNS_A,2024-07-02,
V00665,HMMA,Line_3,Night,SONATA,SEL,BATTERY,BAT_B,2024-06-18,
V00665,HMMA,Line_3,Night,SONATA,SEL,AIRBAG,ABG_Y,2024-06-18,
V00665,HMMA,Line_3,Night,SONATA,SEL,INFOTAINMENT,INF_V1,2024-06-18,EO_NOT_YET_ADOPTED
V00665,HMMA,Line_3,Night,SONATA,SEL,BRAKE,BRK_STD,2024-06-18,EO_NOT_YET_ADOPTED
V00665,HMMA,Line_3,Night,SONATA,SEL,SEAT,ST_FAB,2024-06-18,
V00665,HMMA,Line_3,Night,SONATA,SEL,ECU,ECU_1,2024-06-18,
V00665,HMMA,Line_3,Night,SONATA,SEL,HEADLAMP,HL_HAL,2024-06-18,
V00665,HMMA,Line_3,Night,SONATA,SEL,WHEEL,WH_17,2024-06-18,
V00665,HMMA,Line_3,Night,SONATA,SEL,CAMERA,CAM_0,2024-06-18,
V00665,HMMA,Line_3,Night,SONATA,SEL,SENSOR,SNS_A,2024-06-18,
V00666,HMMA,Line_3,Day,TUCSON,LIMITED,BATTERY,BAT_B,2024-08-05,EO_NOT_YET_ADOPTED
V00666,HMMA,Line_3,Day,TUCSON,LIMITED,AIRBAG,ABG_Y,2024-08-05,
V00666,HMMA,Line_3,Day,TUCSON,LIMITED,INFOTAINMENT,INF_V3,2024-08-05,
V00666,HMMA,Line_3,Day,TUCSON,LIMITED,BRAKE,BRK_ENH,2024-08-05,
V00666,HMMA,Line_3,Day,TUCSON,LIMITED,SEAT,ST_LEATHER,2024-08-05,
V00666,HMMA,Line_3,Day,TUCSON,LIMITED,ECU,ECU_1,2024-08-05,
V00666,HMMA,Line_3,Day,TUCSON,LIMITED,HEADLAMP,HL_HAL,2024-08-05,
V00666,HMMA,Line_3,Day,TUCSON,LIMITED,WHEEL,WH_18,2024-08-05,
V00666,HMMA,Line_3,Day,TUCSON,LIMITED,CAMERA,CAM_1,2024-08-05,
V00666,HMMA,Line_3,Day,TUCSON,LIMITED,SENSOR,SNS_B,2024-08-05,
V00667,HMMA,Line_2,Day,SANTA_FE,LIMITED,BATTERY,BAT_C,2024-08-25,
V00667,HMMA,Line_2,Day,SANTA_FE,LIMITED,AIRBAG,ABG_Y,2024-08-25,
V00667,HMMA,Line_2,Day,SANTA_FE,LIMITED,INFOTAINMENT,INF_V3,2024-08-25,
V00667,HMMA,Line_2,Day,SANTA_FE,LIMITED,BRAKE,BRK_ENH,2024-08-25,
V00667,HMMA,Line_2,Day,SANTA_FE,LIMITED,SEAT,ST_LEATHER,2024-08-25,
V00667,HMMA,Line_2,Day,SANTA_FE,LIMITED,ECU,ECU_1,2024-08-25,
V00667,HMMA,Line_2,Day,SANTA_FE,LIMITED,HEADLAMP,HL_HAL,2024-08-25,
V00667,HMMA,Line_2,Day,SANTA_FE,LIMITED,WHEEL,WH_18,2024-08-25,
V00667,HMMA,Line_2,Day,SANTA_FE,LIMITED,CAMERA,CAM_1,2024-08-25,
V00667,HMMA,Line_2,Day,SANTA_FE,LIMITED,SENSOR,SNS_B,2024-08-25,
V00668,HMMA,Line_1,Night,SONATA,SEL,BATTERY,BAT_A,2024-06-06,EO_NOT_YET_ADOPTED
V00668,HMMA,Line_1,Night,SONATA,SEL,AIRBAG,ABG_X,2024-06-06,
V00668,HMMA,Line_1,Night,SONATA,SEL,INFOTAINMENT,INF_V1,2024-06-06,
V00668,HMMA,Line_1,Night,SONATA,SEL,BRAKE,BRK_STD,2024-06-06,
V00668,HMMA,Line_1,Night,SONATA,SEL,SEAT,ST_FAB,2024-06-06,
V00668,HMMA,Line_1,Night,SONATA,SEL,ECU,ECU_1,2024-06-06,
V00668,HMMA,Line_1,Night,SONATA,SEL,HEADLAMP,HL_HAL,2024-06-06,
V00668,HMMA,Line_1,Night,SONATA,SEL,WHEEL,WH_17,2024-06-06,
V00668,HMMA,Line_1,Night,SONATA,SEL,CAMERA,CAM_0,2024-06-06,
V00668,HMMA,Line_1,Night,SONATA,SEL,SENSOR,SNS_A,2024-06-06,
V00669,HMMA,Line_4,Day,TUCSON,SEL,BATTERY,BAT_B,2024-06-15,
V00669,HMMA,Line_4,Day,TUCSON,SEL,AIRBAG,ABG_Y,2024-06-15,
V00669,HMMA,Line_4,Day,TUCSON,SEL,INFOTAINMENT,INF_V1,2024-06-15,EO_NOT_YET_ADOPTED
V00669,HMMA,Line_4,Day,TUCSON,SEL,BRAKE,BRK_ENH,2024-06-15,
V00669,HMMA,Line_4,Day,TUCSON,SEL,SEAT,ST_FAB,2024-06-15,
V00669,HMMA,Line_4,Day,TUCSON,SEL,ECU,ECU_1,2024-06-15,
V00669,HMMA,Line_4,Day,TUCSON,SEL,HEADLAMP,HL_HAL,2024-06-15,
V00669,HMMA,Line_4,Day,TUCSON,SEL,WHEEL,WH_17,2024-06-15,
V00669,HMMA,Line_4,Day,TUCSON,SEL,CAMERA,CAM_0,2024-06-15,
V00669,HMMA,Line_4,Day,TUCSON,SEL,SENSOR,SNS_A,2024-06-15,
V00670,HMMA,Line_2,Night,SONATA,LIMITED,BATTERY,BAT_B,2024-08-02,
V00670,HMMA,Line_2,Night,SONATA,LIMITED,AIRBAG,ABG_Y,2024-08-02,
V00670,HMMA,Line_2,Night,SONATA,LIMITED,INFOTAINMENT,INF_V3,2024-08-02,
V00670,HMMA,Line_2,Night,SONATA,LIMITED,BRAKE,BRK_ENH,2024-08-02,
V00670,HMMA,Line_2,Night,SONATA,LIMITED,SEAT,ST_LEATHER,2024-08-02,
V00670,HMMA,Line_2,Night,SONATA,LIMITED,ECU,ECU_1,2024-08-02,
V00670,HMMA,Line_2,Night,SONATA,LIMITED,HEADLAMP,HL_HAL,2024-08-02,
V00670,HMMA,Line_2,Night,SONATA,LIMITED,WHEEL,WH_18,2024-08-02,
V00670,HMMA,Line_2,Night,SONATA,LIMITED,CAMERA,CAM_1,2024-08-02,
V00670,HMMA,Line_2,Night,SONATA,LIMITED,SENSOR,SNS_B,2024-08-02,
V00671,HMMA,Line_1,Day,ELANTRA,SE,BATTERY,BAT_A,2024-05-31,
V00671,HMMA,Line_1,Day,ELANTRA,SE,AIRBAG,ABG_X,2024-05-31,
V00671,HMMA,Line_1,Day,ELANTRA,SE,INFOTAINMENT,INF_V1,2024-05-31,
V00671,HMMA,Line_1,Day,ELANTRA,SE,BRAKE,BRK_STD,2024-05-31,
V00671,HMMA,Line_1,Day,ELANTRA,SE,SEAT,ST_FAB,2024-05-31,
V00671,HMMA,Line_1,Day,ELANTRA,SE,ECU,ECU_1,2024-05-31,
V00671,HMMA,Line_1,Day,ELANTRA,SE,HEADLAMP,HL_HAL,2024-05-31,
V00671,HMMA,Line_1,Day,ELANTRA,SE,WHEEL,WH_17,2024-05-31,
V00671,HMMA,Line_1,Day,ELANTRA,SE,CAMERA,CAM_0,2024-05-31,
V00671,HMMA,Line_1,Day,ELANTRA,SE,SENSOR,SNS_A,2024-05-31,
V00672,HMMA,Line_2,Night,SANTA_FE,SE,BATTERY,BAT_B,2024-07-14,
V00672,HMMA,Line_2,Night,SANTA_FE,SE,AIRBAG,ABG_Y,2024-07-14,
V00672,HMMA,Line_2,Night,SANTA_FE,SE,INFOTAINMENT,INF_V2,2024-07-14,
V00672,HMMA,Line_2,Night,SANTA_FE,SE,BRAKE,BRK_ENH,2024-07-14,
V00672,HMMA,Line_2,Night,SANTA_FE,SE,SEAT,ST_LEATHER,2024-07-14,
V00672,HMMA,Line_2,Night,SANTA_FE,SE,ECU,ECU_1,2024-07-14,
V00672,HMMA,Line_2,Night,SANTA_FE,SE,HEADLAMP,HL_HAL,2024-07-14,
V00672,HMMA,Line_2,Night,SANTA_FE,SE,WHEEL,WH_18,2024-07-14,
V00672,HMMA,Line_2,Night,SANTA_FE,SE,CAMERA,CAM_1,2024-07-14,
V00672,HMMA,Line_2,Night,SANTA_FE,SE,SENSOR,SNS_B,2024-07-14,
V00673,HMMA,Line_1,Night,SONATA,SEL,BATTERY,BAT_B,2024-07-21,
V00673,HMMA,Line_1,Night,SONATA,SEL,AIRBAG,ABG_Y,2024-07-21,
V00673,HMMA,Line_1,Night,SONATA,SEL,INFOTAINMENT,INF_V2,2024-07-21,EO_NOT_YET_ADOPTED
V00673,HMMA,Line_1,Night,SONATA,SEL,BRAKE,BRK_ENH,2024-07-21,
V00673,HMMA,Line_1,Night,SONATA,SEL,SEAT,ST_LEATHER,2024-07-21,
V00673,HMMA,Line_1,Night,SONATA,SEL,ECU,ECU_1,2024-07-21,
V00673,HMMA,Line_1,Night,SONATA,SEL,HEADLAMP,HL_HAL,2024-07-21,
V00673,HMMA,Line_1,Night,SONATA,SEL,WHEEL,WH_18,2024-07-21,
V00673,HMMA,Line_1,Night,SONATA,SEL,CAMERA,CAM_1,2024-07-21,
V00673,HMMA,Line_1,Night,SONATA,SEL,SENSOR,SNS_B,2024-07-21,
V00674,HMMA,Line_2,Day,TUCSON,SE,BATTERY,BAT_A,2024-06-05,EO_NOT_YET_ADOPTED
V00674,HMMA,Line_2,Day,TUCSON,SE,AIRBAG,ABG_X,2024-06-05,
V00674,HMMA,Line_2,Day,TUCSON,SE,INFOTAINMENT,INF_V1,2024-06-05,
V00674,HMMA,Line_2,Day,TUCSON,SE,BRAKE,BRK_STD,2024-06-05,
V00674,HMMA,Line_2,Day,TUCSON,SE,SEAT,ST_FAB,2024-06-05,
V00674,HMMA,Line_2,Day,TUCSON,SE,ECU,ECU_1,2024-06-05,
V00674,HMMA,Line_2,Day,TUCSON,SE,HEADLAMP,HL_HAL,2024-06-05,
V00674,HMMA,Line_2,Day,TUCSON,SE,WHEEL,WH_17,2024-06-05,
V00674,HMMA,Line_2,Day,TUCSON,SE,CAMERA,CAM_0,2024-06-05,
V00674,HMMA,Line_2,Day,TUCSON,SE,SENSOR,SNS_A,2024-06-05,
V00675,HMMA,Line_1,Day,TUCSON,LIMITED,BATTERY,BAT_B,2024-06-07,
V00675,HMMA,Line_1,Day,TUCSON,LIMITED,AIRBAG,ABG_X,2024-06-07,EO_NOT_YET_ADOPTED
V00675,HMMA,Line_1,Day,TUCSON,LIMITED,INFOTAINMENT,INF_V1,2024-06-07,
V00675,HMMA,Line_1,Day,TUCSON,LIMITED,BRAKE,BRK_STD,2024-06-07,
V00675,HMMA,Line_1,Day,TUCSON,LIMITED,SEAT,ST_FAB,2024-06-07,
V00675,HMMA,Line_1,Day,TUCSON,LIMITED,ECU,ECU_1,2024-06-07,
V00675,HMMA,Line_1,Day,TUCSON,LIMITED,HEADLAMP,HL_HAL,2024-06-07,
V00675,HMMA,Line_1,Day,TUCSON,LIMITED,WHEEL,WH_17,2024-06-07,
V00675,HMMA,Line_1,Day,TUCSON,LIMITED,CAMERA,CAM_0,2024-06-07,
V00675,HMMA,Line_1,Day,TUCSON,LIMITED,SENSOR,SNS_A,2024-06-07,
V00676,HMMA,Line_3,Day,ELANTRA,SEL,BATTERY,BAT_C,2024-08-28,
V00676,HMMA,Line_3,Day,ELANTRA,SEL,AIRBAG,ABG_Y,2024-08-28,
V00676,HMMA,Line_3,Day,ELANTRA,SEL,INFOTAINMENT,INF_V3,2024-08-28,
V00676,HMMA,Line_3,Day,ELANTRA,SEL,BRAKE,BRK_ENH,2024-08-28,
V00676,HMMA,Line_3,Day,ELANTRA,SEL,SEAT,ST_LEATHER,2024-08-28,
V00676,HMMA,Line_3,Day,ELANTRA,SEL,ECU,ECU_1,2024-08-28,
V00676,HMMA,Line_3,Day,ELANTRA,SEL,HEADLAMP,HL_HAL,2024-08-28,
V00676,HMMA,Line_3,Day,ELANTRA,SEL,WHEEL,WH_18,2024-08-28,
V00676,HMMA,Line_3,Day,ELANTRA,SEL,CAMERA,CAM_1,2024-08-28,
V00676,HMMA,Line_3,Day,ELANTRA,SEL,SENSOR,SNS_B,2024-08-28,
V00677,HMMA,Line_1,Day,SONATA,LIMITED,BATTERY,BAT_B,2024-07-08,
V00677,HMMA,Line_1,Day,SONATA,LIMITED,AIRBAG,ABG_X,2024-07-08,ASSEMBLY_ERROR
V00677,HMMA,Line_1,Day,SONATA,LIMITED,INFOTAINMENT,INF_V2,2024-07-08,
V00677,HMMA,Line_1,Day,SONATA,LIMITED,BRAKE,BRK_ENH,2024-07-08,
V00677,HMMA,Line_1,Day,SONATA,LIMITED,SEAT,ST_LEATHER,2024-07-08,
V00677,HMMA,Line_1,Day,SONATA,LIMITED,ECU,ECU_1,2024-07-08,
V00677,HMMA,Line_1,Day,SONATA,LIMITED,HEADLAMP,HL_HAL,2024-07-08,
V00677,HMMA,Line_1,Day,SONATA,LIMITED,WHEEL,WH_18,2024-07-08,
V00677,HMMA,Line_1,Day,SONATA,LIMITED,CAMERA,CAM_0,2024-07-08,EO_NOT_YET_ADOPTED
V00677,HMMA,Line_1,Day,SONATA,LIMITED,SENSOR,SNS_A,2024-07-08,EO_NOT_YET_ADOPTED
V00678,HMMA,Line_2,Day,TUCSON,SE,BATTERY,BAT_B,2024-07-12,
V00678,HMMA,Line_2,Day,TUCSON,SE,AIRBAG,ABG_Y,2024-07-12,
V00678,HMMA,Line_2,Day,TUCSON,SE,INFOTAINMENT,INF_V2,2024-07-12,
V00678,HMMA,Line_2,Day,TUCSON,SE,BRAKE,BRK_ENH,2024-07-12,
V00678,HMMA,Line_2,Day,TUCSON,SE,SEAT,ST_LEATHER,2024-07-12,
V00678,HMMA,Line_2,Day,TUCSON,SE,ECU,ECU_1,2024-07-12,
V00678,HMMA,Line_2,Day,TUCSON,SE,HEADLAMP,HL_HAL,2024-07-12,
V00678,HMMA,Line_2,Day,TUCSON,SE,WHEEL,WH_18,2024-07-12,
V00678,HMMA,Line_2,Day,TUCSON,SE,CAMERA,CAM_1,2024-07-12,
V00678,HMMA,Line_2,Day,TUCSON,SE,SENSOR,SNS_A,2024-07-12,EO_NOT_YET_ADOPTED
V00679,HMMA,Line_4,Day,ELANTRA,SEL,BATTERY,BAT_B,2024-07-14,
V00679,HMMA,Line_4,Day,ELANTRA,SEL,AIRBAG,ABG_Y,2024-07-14,
V00679,HMMA,Line_4,Day,ELANTRA,SEL,INFOTAINMENT,INF_V2,2024-07-14,
V00679,HMMA,Line_4,Day,ELANTRA,SEL,BRAKE,BRK_ENH,2024-07-14,
V00679,HMMA,Line_4,Day,ELANTRA,SEL,SEAT,ST_LEATHER,2024-07-14,
V00679,HMMA,Line_4,Day,ELANTRA,SEL,ECU,ECU_1,2024-07-14,
V00679,HMMA,Line_4,Day,ELANTRA,SEL,HEADLAMP,HL_HAL,2024-07-14,
V00679,HMMA,Line_4,Day,ELANTRA,SEL,WHEEL,WH_18,2024-07-14,
V00679,HMMA,Line_4,Day,ELANTRA,SEL,CAMERA,CAM_1,2024-07-14,
V00679,HMMA,Line_4,Day,ELANTRA,SEL,SENSOR,SNS_B,2024-07-14,
V00680,HMMA,Line_4,Night,TUCSON,SEL,BATTERY,BAT_B,2024-06-16,
V00680,HMMA,Line_4,Night,TUCSON,SEL,AIRBAG,ABG_Y,2024-06-16,
V00680,HMMA,Line_4,Night,TUCSON,SEL,INFOTAINMENT,INF_V1,2024-06-16,EO_NOT_YET_ADOPTED
V00680,HMMA,Line_4,Night,TUCSON,SEL,BRAKE,BRK_ENH,2024-06-16,
V00680,HMMA,Line_4,Night,TUCSON,SEL,SEAT,ST_FAB,2024-06-16,
V00680,HMMA,Line_4,Night,TUCSON,SEL,ECU,ECU_1,2024-06-16,
V00680,HMMA,Line_4,Night,TUCSON,SEL,HEADLAMP,HL_HAL,2024-06-16,
V00680,HMMA,Line_4,Night,TUCSON,SEL,WHEEL,WH_17,2024-06-16,
V00680,HMMA,Line_4,Night,TUCSON,SEL,CAMERA,CAM_0,2024-06-16,
V00680,HMMA,Line_4,Night,TUCSON,SEL,SENSOR,SNS_A,2024-06-16,
V00681,HMMA,Line_1,Night,TUCSON,SE,BATTERY,BAT_B,2024-06-18,
V00681,HMMA,Line_1,Night,TUCSON,SE,AIRBAG,ABG_Y,2024-06-18,
V00681,HMMA,Line_1,Night,TUCSON,SE,INFOTAINMENT,INF_V1,2024-06-18,EO_NOT_YET_ADOPTED
V00681,HMMA,Line_1,Night,TUCSON,SE,BRAKE,BRK_STD,2024-06-18,EO_NOT_YET_ADOPTED
V00681,HMMA,Line_1,Night,TUCSON,SE,SEAT,ST_FAB,2024-06-18,
V00681,HMMA,Line_1,Night,TUCSON,SE,ECU,ECU_1,2024-06-18,
V00681,HMMA,Line_1,Night,TUCSON,SE,HEADLAMP,HL_HAL,2024-06-18,
V00681,HMMA,Line_1,Night,TUCSON,SE,WHEEL,WH_17,2024-06-18,
V00681,HMMA,Line_1,Night,TUCSON,SE,CAMERA,CAM_0,2024-06-18,
V00681,HMMA,Line_1,Night,TUCSON,SE,SENSOR,SNS_A,2024-06-18,
V00682,HMMA,Line_4,Day,ELANTRA,SE,BATTERY,BAT_C,2024-08-31,
V00682,HMMA,Line_4,Day,ELANTRA,SE,AIRBAG,ABG_Y,2024-08-31,
V00682,HMMA,Line_4,Day,ELANTRA,SE,INFOTAINMENT,INF_V3,2024-08-31,
V00682,HMMA,Line_4,Day,ELANTRA,SE,BRAKE,BRK_ENH,2024-08-31,
V00682,HMMA,Line_4,Day,ELANTRA,SE,SEAT,ST_LEATHER,2024-08-31,
V00682,HMMA,Line_4,Day,ELANTRA,SE,ECU,ECU_1,2024-08-31,
V00682,HMMA,Line_4,Day,ELANTRA,SE,HEADLAMP,HL_HAL,2024-08-31,
V00682,HMMA,Line_4,Day,ELANTRA,SE,WHEEL,WH_18,2024-08-31,
V00682,HMMA,Line_4,Day,ELANTRA,SE,CAMERA,CAM_1,2024-08-31,
V00682,HMMA,Line_4,Day,ELANTRA,SE,SENSOR,SNS_B,2024-08-31,
V00683,HMMA,Line_2,Day,SANTA_FE,SE,BATTERY,BAT_B,2024-06-29,
V00683,HMMA,Line_2,Day,SANTA_FE,SE,AIRBAG,ABG_Y,2024-06-29,
V00683,HMMA,Line_2,Day,SANTA_FE,SE,INFOTAINMENT,INF_V2,2024-06-29,
V00683,HMMA,Line_2,Day,SANTA_FE,SE,BRAKE,BRK_ENH,2024-06-29,
V00683,HMMA,Line_2,Day,SANTA_FE,SE,SEAT,ST_LEATHER,2024-06-29,
V00683,HMMA,Line_2,Day,SANTA_FE,SE,ECU,ECU_1,2024-06-29,
V00683,HMMA,Line_2,Day,SANTA_FE,SE,HEADLAMP,HL_HAL,2024-06-29,
V00683,HMMA,Line_2,Day,SANTA_FE,SE,WHEEL,WH_17,2024-06-29,EO_NOT_YET_ADOPTED
V00683,HMMA,Line_2,Day,SANTA_FE,SE,CAMERA,CAM_0,2024-06-29,EO_NOT_YET_ADOPTED
V00683,HMMA,Line_2,Day,SANTA_FE,SE,SENSOR,SNS_A,2024-06-29,
V00684,HMMA,Line_1,Day,ELANTRA,N_LINE,BATTERY,BAT_C,2024-06-30,ASSEMBLY_ERROR
V00684,HMMA,Line_1,Day,ELANTRA,N_LINE,AIRBAG,ABG_Y,2024-06-30,
V00684,HMMA,Line_1,Day,ELANTRA,N_LINE,INFOTAINMENT,INF_V2,2024-06-30,
V00684,HMMA,Line_1,Day,ELANTRA,N_LINE,BRAKE,BRK_ENH,2024-06-30,
V00684,HMMA,Line_1,Day,ELANTRA,N_LINE,SEAT,ST_LEATHER,2024-06-30,
V00684,HMMA,Line_1,Day,ELANTRA,N_LINE,ECU,ECU_1,2024-06-30,
V00684,HMMA,Line_1,Day,ELANTRA,N_LINE,HEADLAMP,HL_HAL,2024-06-30,
V00684,HMMA,Line_1,Day,ELANTRA,N_LINE,WHEEL,WH_18,2024-06-30,
V00684,HMMA,Line_1,Day,ELANTRA,N_LINE,CAMERA,CAM_0,2024-06-30,EO_NOT_YET_ADOPTED
V00684,HMMA,Line_1,Day,ELANTRA,N_LINE,SENSOR,SNS_A,2024-06-30,
V00685,HMMA,Line_4,Night,SONATA,SE,BATTERY,BAT_B,2024-06-30,
V00685,HMMA,Line_4,Night,SONATA,SE,AIRBAG,ABG_Y,2024-06-30,
V00685,HMMA,Line_4,Night,SONATA,SE,INFOTAINMENT,INF_V2,2024-06-30,
V00685,HMMA,Line_4,Night,SONATA,SE,BRAKE,BRK_ENH,2024-06-30,
V00685,HMMA,Line_4,Night,SONATA,SE,SEAT,ST_LEATHER,2024-06-30,
V00685,HMMA,Line_4,Night,SONATA,SE,ECU,ECU_1,2024-06-30,
V00685,HMMA,Line_4,Night,SONATA,SE,HEADLAMP,HL_HAL,2024-06-30,
V00685,HMMA,Line_4,Night,SONATA,SE,WHEEL,WH_18,2024-06-30,
V00685,HMMA,Line_4,Night,SONATA,SE,CAMERA,CAM_0,2024-06-30,EO_NOT_YET_ADOPTED
V00685,HMMA,Line_4,Night,SONATA,SE,SENSOR,SNS_A,2024-06-30,
V00686,HMMA,Line_1,Night,ELANTRA,SEL,BATTERY,BAT_B,2024-07-29,
V00686,HMMA,Line_1,Night,ELANTRA,SEL,AIRBAG,ABG_Y,2024-07-29,
V00686,HMMA,Line_1,Night,ELANTRA,SEL,INFOTAINMENT,INF_V3,2024-07-29,
V00686,HMMA,Line_1,Night,ELANTRA,SEL,BRAKE,BRK_ENH,2024-07-29,
V00686,HMMA,Line_1,Night,ELANTRA,SEL,SEAT,ST_LEATHER,2024-07-29,
V00686,HMMA,Line_1,Night,ELANTRA,SEL,ECU,ECU_1,2024-07-29,
V00686,HMMA,Line_1,Night,ELANTRA,SEL,HEADLAMP,HL_HAL,2024-07-29,
V00686,HMMA,Line_1,Night,ELANTRA,SEL,WHEEL,WH_18,2024-07-29,
V00686,HMMA,Line_1,Night,ELANTRA,SEL,CAMERA,CAM_1,2024-07-29,
V00686,HMMA,Line_1,Night,ELANTRA,SEL,SENSOR,SNS_B,2024-07-29,
V00687,HMMA,Line_2,Night,SANTA_FE,SEL,BATTERY,BAT_B,2024-07-17,
V00687,HMMA,Line_2,Night,SANTA_FE,SEL,AIRBAG,ABG_Y,2024-07-17,
V00687,HMMA,Line_2,Night,SANTA_FE,SEL,INFOTAINMENT,INF_V2,2024-07-17,
V00687,HMMA,Line_2,Night,SANTA_FE,SEL,BRAKE,BRK_ENH,2024-07-17,
V00687,HMMA,Line_2,Night,SANTA_FE,SEL,SEAT,ST_LEATHER,2024-07-17,
V00687,HMMA,Line_2,Night,SANTA_FE,SEL,ECU,ECU_1,2024-07-17,
V00687,HMMA,Line_2,Night,SANTA_FE,SEL,HEADLAMP,HL_HAL,2024-07-17,
V00687,HMMA,Line_2,Night,SANTA_FE,SEL,WHEEL,WH_18,2024-07-17,
V00687,HMMA,Line_2,Night,SANTA_FE,SEL,CAMERA,CAM_1,2024-07-17,
V00687,HMMA,Line_2,Night,SANTA_FE,SEL,SENSOR,SNS_B,2024-07-17,
V00688,HMMA,Line_1,Night,TUCSON,SE,BATTERY,BAT_B,2024-07-02,
V00688,HMMA,Line_1,Night,TUCSON,SE,AIRBAG,ABG_X,2024-07-02,ASSEMBLY_ERROR
V00688,HMMA,Line_1,Night,TUCSON,SE,INFOTAINMENT,INF_V2,2024-07-02,
V00688,HMMA,Line_1,Night,TUCSON,SE,BRAKE,BRK_ENH,2024-07-02,
V00688,HMMA,Line_1,Night,TUCSON,SE,SEAT,ST_LEATHER,2024-07-02,
V00688,HMMA,Line_1,Night,TUCSON,SE,ECU,ECU_1,2024-07-02,
