vehicle_id,plant_code,model,trim,part_id,expected_part_code,valid_from,expected_source
V00639,HMMA,SANTA_FE,LIMITED,SEAT,ST_LEATHER,2024-06-19,EO_RULESET
V00639,HMMA,SANTA_FE,LIMITED,ECU,ECU_1,,EO_RULESET
V00639,HMMA,SANTA_FE,LIMITED,HEADLAMP,HL_HAL,,EO_RULESET
V00639,HMMA,SANTA_FE,LIMITED,WHEEL,WH_17,,EO_RULESET
V00639,HMMA,SANTA_FE,LIMITED,CAMERA,CAM_0,,EO_RULESET
V00639,HMMA,SANTA_FE,LIMITED,SENSOR,SNS_A,,EO_RULESET
V00640,HMMA,SONATA,SEL,BATTERY,BAT_B,2024-06-01,EO_RULESET
V00640,HMMA,SONATA,SEL,AIRBAG,ABG_Y,2024-06-07,EO_RULESET
V00640,HMMA,SONATA,SEL,INFOTAINMENT,INF_V2,2024-06-11,EO_RULESET
V00640,HMMA,SONATA,SEL,BRAKE,BRK_ENH,2024-06-15,EO_RULESET
V00640,HMMA,SONATA,SEL,SEAT,ST_LEATHER,2024-06-19,EO_RULESET
V00640,HMMA,SONATA,SEL,ECU,ECU_1,,EO_RULESET
V00640,HMMA,SONATA,SEL,HEADLAMP,HL_HAL,,EO_RULESET
V00640,HMMA,SONATA,SEL,WHEEL,WH_18,2024-06-24,EO_RULESET
V00640,HMMA,SONATA,SEL,CAMERA,CAM_1,2024-06-29,EO_RULESET
V00640,HMMA,SONATA,SEL,SENSOR,SNS_A,,EO_RULESET
V00641,HMMA,SANTA_FE,SE,BATTERY,BAT_A,,EO_RULESET
V00641,HMMA,SANTA_FE,SE,AIRBAG,ABG_X,,EO_RULESET
V00641,HMMA,SANTA_FE,SE,INFOTAINMENT,INF_V1,,EO_RULESET
V00641,HMMA,SANTA_FE,SE,BRAKE,BRK_STD,,EO_RULESET
V00641,HMMA,SANTA_FE,SE,SEAT,ST_FAB,,EO_RULESET
V00641,HMMA,SANTA_FE,SE,ECU,ECU_1,,EO_RULESET
V00641,HMMA,SANTA_FE,SE,HEADLAMP,HL_HAL,,EO_RULESET
V00641,HMMA,SANTA_FE,SE,WHEEL,WH_17,,EO_RULESET
V00641,HMMA,SANTA_FE,SE,CAMERA,CAM_0,,EO_RULESET
V00641,HMMA,SANTA_FE,SE,SENSOR,SNS_A,,EO_RULESET
V00642,HMMA,SONATA,SEL,BATTERY,BAT_B,2024-06-01,EO_RULESET
V00642,HMMA,SONATA,SEL,AIRBAG,ABG_Y,2024-06-07,EO_RULESET
V00642,HMMA,SONATA,SEL,INFOTAINMENT,INF_V2,2024-06-11,EO_RULESET
V00642,HMMA,SONATA,SEL,BRAKE,BRK_ENH,2024-06-15,EO_RULESET
V00642,HMMA,SONATA,SEL,SEAT,ST_LEATHER,2024-06-19,EO_RULESET
V00642,HMMA,SONATA,SEL,ECU,ECU_1,,EO_RULESET
V00642,HMMA,SONATA,SEL,HEADLAMP,HL_HAL,,EO_RULESET
V00642,HMMA,SONATA,SEL,WHEEL,WH_18,2024-06-24,EO_RULESET
V00642,HMMA,SONATA,SEL,CAMERA,CAM_0,,EO_RULESET
V00642,HMMA,SONATA,SEL,SENSOR,SNS_A,,EO_RULESET
V00643,HMMA,ELANTRA,SE,BATTERY,BAT_C,2024-08-03,EO_RULESET
V00643,HMMA,ELANTRA,SE,AIRBAG,ABG_Y,2024-06-07,EO_RULESET
V00643,HMMA,ELANTRA,SE,INFOTAINMENT,INF_V3,2024-07-19,EO_RULESET
V00643,HMMA,ELANTRA,SE,BRAKE,BRK_ENH,2024-06-15,EO_RULESET
V00643,HMMA,ELANTRA,SE,SEAT,ST_LEATHER,2024-06-19,EO_RULESET
V00643,HMMA,ELANTRA,SE,ECU,ECU_1,,EO_RULESET
V00643,HMMA,ELANTRA,SE,HEADLAMP,HL_HAL,,EO_RULESET
V00643,HMMA,ELANTRA,SE,WHEEL,WH_18,2024-06-24,EO_RULESET
V00643,HMMA,ELANTRA,SE,CAMERA,CAM_1,2024-06-29,EO_RULESET
V00643,HMMA,ELANTRA,SE,SENSOR,SNS_B,2024-07-04,EO_RULESET
V00644,HMMA,ELANTRA,SEL,BATTERY,BAT_C,2024-08-03,EO_RULESET
V00644,HMMA,ELANTRA,SEL,AIRBAG,ABG_Y,2024-06-07,EO_RULESET
V00644,HMMA,ELANTRA,SEL,INFOTAINMENT,INF_V3,2024-07-19,EO_RULESET
V00644,HMMA,ELANTRA,SEL,BRAKE,BRK_ENH,2024-06-15,EO_RULESET
V00644,HMMA,ELANTRA,SEL,SEAT,ST_LEATHER,2024-06-19,EO_RULESET
V00644,HMMA,ELANTRA,SEL,ECU,ECU_1,,EO_RULESET
V00644,HMMA,ELANTRA,SEL,HEADLAMP,HL_HAL,,EO_RULESET
V00644,HMMA,ELANTRA,SEL,WHEEL,WH_18,2024-06-24,EO_RULESET
V00644,HMMA,ELANTRA,SEL,CAMERA,CAM_1,2024-06-29,EO_RULESET
V00644,HMMA,ELANTRA,SEL,SENSOR,SNS_B,2024-07-04,EO_RULESET
V00645,HMMA,TUCSON,SEL,BATTERY,BAT_B,2024-06-01,EO_RULESET
V00645,HMMA,TUCSON,SEL,AIRBAG,ABG_Y,2024-06-07,EO_RULESET
V00645,HMMA,TUCSON,SEL,INFOTAINMENT,INF_V2,2024-06-11,EO_RULESET
V00645,HMMA,TUCSON,SEL,BRAKE,BRK_ENH,2024-06-15,EO_RULESET
V00645,HMMA,TUCSON,SEL,SEAT,ST_LEATHER,2024-06-19,EO_RULESET
V00645,HMMA,TUCSON,SEL,ECU,ECU_1,,EO_RULESET
V00645,HMMA,TUCSON,SEL,HEADLAMP,HL_HAL,,EO_RULESET
V00645,HMMA,TUCSON,SEL,WHEEL,WH_18,2024-06-24,EO_RULESET
V00645,HMMA,TUCSON,SEL,CAMERA,CAM_1,2024-06-29,EO_RULESET
V00645,HMMA,TUCSON,SEL,SENSOR,SNS_B,2024-07-04,EO_RULESET
V00646,HMMA,TUCSON,SEL,BATTERY,BAT_C,2024-08-03,EO_RULESET
V00646,HMMA,TUCSON,SEL,AIRBAG,ABG_Y,2024-06-07,EO_RULESET
V00646,HMMA,TUCSON,SEL,INFOTAINMENT,INF_V3,2024-07-19,EO_RULESET
V00646,HMMA,TUCSON,SEL,BRAKE,BRK_ENH,2024-06-15,EO_RULESET
V00646,HMMA,TUCSON,SEL,SEAT,ST_LEATHER,2024-06-19,EO_RULESET
V00646,HMMA,TUCSON,SEL,ECU,ECU_1,,EO_RULESET
V00646,HMMA,TUCSON,SEL,HEADLAMP,HL_HAL,,EO_RULESET
V00646,HMMA,TUCSON,SEL,WHEEL,WH_18,2024-06-24,EO_RULESET
V00646,HMMA,TUCSON,SEL,CAMERA,CAM_1,2024-06-29,EO_RULESET
V00646,HMMA,TUCSON,SEL,SENSOR,SNS_B,2024-07-04,EO_RULESET
V00647,HMMA,SANTA_FE,SE,BATTERY,BAT_B,2024-06-01,EO_RULESET
V00647,HMMA,SANTA_FE,SE,AIRBAG,ABG_X,,EO_RULESET
V00647,HMMA,SANTA_FE,SE,INFOTAINMENT,INF_V1,,EO_RULESET
V00647,HMMA,SANTA_FE,SE,BRAKE,BRK_STD,,EO_RULESET
V00647,HMMA,SANTA_FE,SE,SEAT,ST_FAB,,EO_RULESET
V00647,HMMA,SANTA_FE,SE,ECU,ECU_1,,EO_RULESET
V00647,HMMA,SANTA_FE,SE,HEADLAMP,HL_HAL,,EO_RULESET
V00647,HMMA,SANTA_FE,SE,WHEEL,WH_17,,EO_RULESET
V00647,HMMA,SANTA_FE,SE,CAMERA,CAM_0,,EO_RULESET
V00647,HMMA,SANTA_FE,SE,SENSOR,SNS_A,,EO_RULESET
V00648,HMMA,SONATA,LIMITED,BATTERY,BAT_B,2024-06-01,EO_RULESET
V00648,HMMA,SONATA,LIMITED,AIRBAG,ABG_Y,2024-06-07,EO_RULESET
V00648,HMMA,SONATA,LIMITED,INFOTAINMENT,INF_V3,2024-07-19,EO_RULESET
V00648,HMMA,SONATA,LIMITED,BRAKE,BRK_ENH,2024-06-15,EO_RULESET
V00648,HMMA,SONATA,LIMITED,SEAT,ST_LEATHER,2024-06-19,EO_RULESET
V00648,HMMA,SONATA,LIMITED,ECU,ECU_1,,EO_RULESET
V00648,HMMA,SONATA,LIMITED,HEADLAMP,HL_HAL,,EO_RULESET
V00648,HMMA,SONATA,LIMITED,WHEEL,WH_18,2024-06-24,EO_RULESET
V00648,HMMA,SONATA,LIMITED,CAMERA,CAM_1,2024-06-29,EO_RULESET
V00648,HMMA,SONATA,LIMITED,SENSOR,SNS_B,2024-07-04,EO_RULESET
V00649,HMMA,ELANTRA,SEL,BATTERY,BAT_B,2024-06-01,EO_RULESET
V00649,HMMA,ELANTRA,SEL,AIRBAG,ABG_X,,EO_RULESET
V00649,HMMA,ELANTRA,SEL,INFOTAINMENT,INF_V1,,EO_RULESET
V00649,HMMA,ELANTRA,SEL,BRAKE,BRK_STD,,EO_RULESET
V00649,HMMA,ELANTRA,SEL,SEAT,ST_FAB,,EO_RULESET
V00649,HMMA,ELANTRA,SEL,ECU,ECU_1,,EO_RULESET
V00649,HMMA,ELANTRA,SEL,HEADLAMP,HL_HAL,,EO_RULESET
V00649,HMMA,ELANTRA,SEL,WHEEL,WH_17,,EO_RULESET
V00649,HMMA,ELANTRA,SEL,CAMERA,CAM_0,,EO_RULESET
V00649,HMMA,ELANTRA,SEL,SENSOR,SNS_A,,EO_RULESET
V00650,HMMA,SANTA_FE,SE,BATTERY,BAT_C,2024-08-03,EO_RULESET
V00650,HMMA,SANTA_FE,SE,AIRBAG,ABG_Y,2024-06-07,EO_RULESET
V00650,HMMA,SANTA_FE,SE,INFOTAINMENT,INF_V3,2024-07-19,EO_RULESET
V00650,HMMA,SANTA_FE,SE,BRAKE,BRK_ENH,2024-06-15,EO_RULESET
V00650,HMMA,SANTA_FE,SE,SEAT,ST_LEATHER,2024-06-19,EO_RULESET
V00650,HMMA,SANTA_FE,SE,ECU,ECU_1,,EO_RULESET
V00650,HMMA,SANTA_FE,SE,HEADLAMP,HL_HAL,,EO_RULESET
V00650,HMMA,SANTA_FE,SE,WHEEL,WH_18,2024-06-24,EO_RULESET
V00650,HMMA,SANTA_FE,SE,CAMERA,CAM_1,2024-06-29,EO_RULESET
V00650,HMMA,SANTA_FE,SE,SENSOR,SNS_B,2024-07-04,EO_RULESET
V00651,HMMA,SANTA_FE,SEL,BATTERY,BAT_C,2024-08-03,EO_RULESET
V00651,HMMA,SANTA_FE,SEL,AIRBAG,ABG_Y,2024-06-07,EO_RULESET
V00651,HMMA,SANTA_FE,SEL,INFOTAINMENT,INF_V3,2024-07-19,EO_RULESET
V00651,HMMA,SANTA_FE,SEL,BRAKE,BRK_ENH,2024-06-15,EO_RULESET
V00651,HMMA,SANTA_FE,SEL,SEAT,ST_LEATHER,2024-06-19,EO_RULESET
V00651,HMMA,SANTA_FE,SEL,ECU,ECU_1,,EO_RULESET
V00651,HMMA,SANTA_FE,SEL,HEADLAMP,HL_HAL,,EO_RULESET
V00651,HMMA,SANTA_FE,SEL,WHEEL,WH_18,2024-06-24,EO_RULESET
V00651,HMMA,SANTA_FE,SEL,CAMERA,CAM_1,2024-06-29,EO_RULESET
V00651,HMMA,SANTA_FE,SEL,SENSOR,SNS_B,2024-07-04,EO_RULESET
V00652,HMMA,SANTA_FE,SEL,BATTERY,BAT_B,2024-06-01,EO_RULESET
V00652,HMMA,SANTA_FE,SEL,AIRBAG,ABG_X,,EO_RULESET
V00652,HMMA,SANTA_FE,SEL,INFOTAINMENT,INF_V1,,EO_RULESET
V00652,HMMA,SANTA_FE,SEL,BRAKE,BRK_STD,,EO_RULESET
V00652,HMMA,SANTA_FE,SEL,SEAT,ST_FAB,,EO_RULESET
V00652,HMMA,SANTA_FE,SEL,ECU,ECU_1,,EO_RULESET
V00652,HMMA,SANTA_FE,SEL,HEADLAMP,HL_HAL,,EO_RULESET
V00652,HMMA,SANTA_FE,SEL,WHEEL,WH_17,,EO_RULESET
V00652,HMMA,SANTA_FE,SEL,CAMERA,CAM_0,,EO_RULESET
V00652,HMMA,SANTA_FE,SEL,SENSOR,SNS_A,,EO_RULESET
V00653,HMMA,SANTA_FE,LIMITED,BATTERY,BAT_B,2024-06-01,EO_RULESET
V00653,HMMA,SANTA_FE,LIMITED,AIRBAG,ABG_Y,2024-06-07,EO_RULESET
V00653,HMMA,SANTA_FE,LIMITED,INFOTAINMENT,INF_V1,,EO_RULESET
V00653,HMMA,SANTA_FE,LIMITED,BRAKE,BRK_STD,,EO_RULESET
V00653,HMMA,SANTA_FE,LIMITED,SEAT,ST_FAB,,EO_RULESET
V00653,HMMA,SANTA_FE,LIMITED,ECU,ECU_1,,EO_RULESET
V00653,HMMA,SANTA_FE,LIMITED,HEADLAMP,HL_HAL,,EO_RULESET
V00653,HMMA,SANTA_FE,LIMITED,WHEEL,WH_17,,EO_RULESET
V00653,HMMA,SANTA_FE,LIMITED,CAMERA,CAM_0,,EO_RULESET
V00653,HMMA,SANTA_FE,LIMITED,SENSOR,SNS_A,,EO_RULESET
V00654,HMMA,SONATA,SEL,BATTERY,BAT_B,2024-06-01,EO_RULESET
V00654,HMMA,SONATA,SEL,AIRBAG,ABG_Y,2024-06-07,EO_RULESET
V00654,HMMA,SONATA,SEL,INFOTAINMENT,INF_V2,2024-06-11,EO_RULESET
V00654,HMMA,SONATA,SEL,BRAKE,BRK_STD,,EO_RULESET
V00654,HMMA,SONATA,SEL,SEAT,ST_FAB,,EO_RULESET
V00654,HMMA,SONATA,SEL,ECU,ECU_1,,EO_RULESET
V00654,HMMA,SONATA,SEL,HEADLAMP,HL_HAL,,EO_RULESET
V00654,HMMA,SONATA,SEL,WHEEL,WH_17,,EO_RULESET
V00654,HMMA,SONATA,SEL,CAMERA,CAM_0,,EO_RULESET
V00654,HMMA,SONATA,SEL,SENSOR,SNS_A,,EO_RULESET
V00655,HMMA,SANTA_FE,SEL,BATTERY,BAT_B,2024-06-01,EO_RULESET
V00655,HMMA,SANTA_FE,SEL,AIRBAG,ABG_Y,2024-06-07,EO_RULESET
V00655,HMMA,SANTA_FE,SEL,INFOTAINMENT,INF_V3,2024-07-19,EO_RULESET
V00655,HMMA,SANTA_FE,SEL,BRAKE,BRK_ENH,2024-06-15,EO_RULESET
V00655,HMMA,SANTA_FE,SEL,SEAT,ST_LEATHER,2024-06-19,EO_RULESET
V00655,HMMA,SANTA_FE,SEL,ECU,ECU_1,,EO_RULESET
V00655,HMMA,SANTA_FE,SEL,HEADLAMP,HL_HAL,,EO_RULESET
V00655,HMMA,SANTA_FE,SEL,WHEEL,WH_18,2024-06-24,EO_RULESET
V00655,HMMA,SANTA_FE,SEL,CAMERA,CAM_1,2024-06-29,EO_RULESET
V00655,HMMA,SANTA_FE,SEL,SENSOR,SNS_B,2024-07-04,EO_RULESET
V00656,HMMA,TUCSON,SEL,BATTERY,BAT_C,2024-08-03,EO_RULESET
V00656,HMMA,TUCSON,SEL,AIRBAG,ABG_Y,2024-06-07,EO_RULESET
V00656,HMMA,TUCSON,SEL,INFOTAINMENT,INF_V3,2024-07-19,EO_RULESET
V00656,HMMA,TUCSON,SEL,BRAKE,BRK_ENH,2024-06-15,EO_RULESET
V00656,HMMA,TUCSON,SEL,SEAT,ST_LEATHER,2024-06-19,EO_RULESET
V00656,HMMA,TUCSON,SEL,ECU,ECU_1,,EO_RULESET
V00656,HMMA,TUCSON,SEL,HEADLAMP,HL_HAL,,EO_RULESET
V00656,HMMA,TUCSON,SEL,WHEEL,WH_18,2024-06-24,EO_RULESET
V00656,HMMA,TUCSON,SEL,CAMERA,CAM_1,2024-06-29,EO_RULESET
V00656,HMMA,TUCSON,SEL,SENSOR,SNS_B,2024-07-04,EO_RULESET
V00657,HMMA,ELANTRA,N_LINE,BATTERY,BAT_C,2024-08-03,EO_RULESET
V00657,HMMA,ELANTRA,N_LINE,AIRBAG,ABG_Y,2024-06-07,EO_RULESET
V00657,HMMA,ELANTRA,N_LINE,INFOTAINMENT,INF_V3,2024-07-19,EO_RULESET
V00657,HMMA,ELANTRA,N_LINE,BRAKE,BRK_ENH,2024-06-15,EO_RULESET
V00657,HMMA,ELANTRA,N_LINE,SEAT,ST_LEATHER,2024-06-19,EO_RULESET
V00657,HMMA,ELANTRA,N_LINE,ECU,ECU_1,,EO_RULESET
V00657,HMMA,ELANTRA,N_LINE,HEADLAMP,HL_HAL,,EO_RULESET
V00657,HMMA,ELANTRA,N_LINE,WHEEL,WH_18,2024-06-24,EO_RULESET
V00657,HMMA,ELANTRA,N_LINE,CAMERA,CAM_1,2024-06-29,EO_RULESET
V00657,HMMA,ELANTRA,N_LINE,SENSOR,SNS_B,2024-07-04,EO_RULESET
V00658,HMMA,SANTA_FE,SE,BATTERY,BAT_B,2024-06-01,EO_RULESET
V00658,HMMA,SANTA_FE,SE,AIRBAG,ABG_Y,2024-06-07,EO_RULESET
V00658,HMMA,SANTA_FE,SE,INFOTAINMENT,INF_V3,2024-07-19,EO_RULESET
V00658,HMMA,SANTA_FE,SE,BRAKE,BRK_ENH,2024-06-15,EO_RULESET
V00658,HMMA,SANTA_FE,SE,SEAT,ST_LEATHER,2024-06-19,EO_RULESET
V00658,HMMA,SANTA_FE,SE,ECU,ECU_1,,EO_RULESET
V00658,HMMA,SANTA_FE,SE,HEADLAMP,HL_HAL,,EO_RULESET
V00658,HMMA,SANTA_FE,SE,WHEEL,WH_18,2024-06-24,EO_RULESET
V00658,HMMA,SANTA_FE,SE,CAMERA,CAM_1,2024-06-29,EO_RULESET
V00658,HMMA,SANTA_FE,SE,SENSOR,SNS_B,2024-07-04,EO_RULESET
V00659,HMMA,SONATA,SE,BATTERY,BAT_B,2024-06-01,EO_RULESET
V00659,HMMA,SONATA,SE,AIRBAG,ABG_Y,2024-06-07,EO_RULESET
V00659,HMMA,SONATA,SE,INFOTAINMENT,INF_V1,,EO_RULESET
V00659,HMMA,SONATA,SE,BRAKE,BRK_STD,,EO_RULESET
V00659,HMMA,SONATA,SE,SEAT,ST_FAB,,EO_RULESET
V00659,HMMA,SONATA,SE,ECU,ECU_1,,EO_RULESET
V00659,HMMA,SONATA,SE,HEADLAMP,HL_HAL,,EO_RULESET
V00659,HMMA,SONATA,SE,WHEEL,WH_17,,EO_RULESET
V00659,HMMA,SONATA,SE,CAMERA,CAM_0,,EO_RULESET
V00659,HMMA,SONATA,SE,SENSOR,SNS_A,,EO_RULESET
V00660,HMMA,SONATA,SEL,BATTERY,BAT_B,2024-06-01,EO_RULESET
V00660,HMMA,SONATA,SEL,AIRBAG,ABG_Y,2024-06-07,EO_RULESET
V00660,HMMA,SONATA,SEL,INFOTAINMENT,INF_V2,2024-06-11,EO_RULESET
V00660,HMMA,SONATA,SEL,BRAKE,BRK_ENH,2024-06-15,EO_RULESET
V00660,HMMA,SONATA,SEL,SEAT,ST_FAB,,EO_RULESET
V00660,HMMA,SONATA,SEL,ECU,ECU_1,,EO_RULESET
V00660,HMMA,SONATA,SEL,HEADLAMP,HL_HAL,,EO_RULESET
V00660,HMMA,SONATA,SEL,WHEEL,WH_17,,EO_RULESET
V00660,HMMA,SONATA,SEL,CAMERA,CAM_0,,EO_RULESET
V00660,HMMA,SONATA,SEL,SENSOR,SNS_A,,EO_RULESET
V00661,HMMA,SONATA,LIMITED,BATTERY,BAT_C,2024-08-03,EO_RULESET
V00661,HMMA,SONATA,LIMITED,AIRBAG,ABG_Y,2024-06-07,EO_RULESET
V00661,HMMA,SONATA,LIMITED,INFOTAINMENT,INF_V3,2024-07-19,EO_RULESET
V00661,HMMA,SONATA,LIMITED,BRAKE,BRK_ENH,2024-06-15,EO_RULESET
V00661,HMMA,SONATA,LIMITED,SEAT,ST_LEATHER,2024-06-19,EO_RULESET
V00661,HMMA,SONATA,LIMITED,ECU,ECU_1,,EO_RULESET
V00661,HMMA,SONATA,LIMITED,HEADLAMP,HL_HAL,,EO_RULESET
V00661,HMMA,SONATA,LIMITED,WHEEL,WH_18,2024-06-24,EO_RULESET
V00661,HMMA,SONATA,LIMITED,CAMERA,CAM_1,2024-06-29,EO_RULESET
V00661,HMMA,SONATA,LIMITED,SENSOR,SNS_B,2024-07-04,EO_RULESET
V00662,HMMA,TUCSON,SE,BATTERY,BAT_C,2024-08-03,EO_RULESET
V00662,HMMA,TUCSON,SE,AIRBAG,ABG_Y,2024-06-07,EO_RULESET
V00662,HMMA,TUCSON,SE,INFOTAINMENT,INF_V3,2024-07-19,EO_RULESET
V00662,HMMA,TUCSON,SE,BRAKE,BRK_ENH,2024-06-15,EO_RULESET
V00662,HMMA,TUCSON,SE,SEAT,ST_LEATHER,2024-06-19,EO_RULESET
V00662,HMMA,TUCSON,SE,ECU,ECU_1,,EO_RULESET
V00662,HMMA,TUCSON,SE,HEADLAMP,HL_HAL,,EO_RULESET
V00662,HMMA,TUCSON,SE,WHEEL,WH_18,2024-06-24,EO_RULESET
V00662,HMMA,TUCSON,SE,CAMERA,CAM_1,2024-06-29,EO_RULESET
V00662,HMMA,TUCSON,SE,SENSOR,SNS_B,2024-07-04,EO_RULESET
V00663,HMMA,SONATA,LIMITED,BATTERY,BAT_B,2024-06-01,EO_RULESET
V00663,HMMA,SONATA,LIMITED,AIRBAG,ABG_Y,2024-06-07,EO_RULESET
V00663,HMMA,SONATA,LIMITED,INFOTAINMENT,INF_V3,2024-07-19,EO_RULESET
V00663,HMMA,SONATA,LIMITED,BRAKE,BRK_ENH,2024-06-15,EO_RULESET
V00663,HMMA,SONATA,LIMITED,SEAT,ST_LEATHER,2024-06-19,EO_RULESET
V00663,HMMA,SONATA,LIMITED,ECU,ECU_1,,EO_RULESET
V00663,HMMA,SONATA,LIMITED,HEADLAMP,HL_HAL,,EO_RULESET
V00663,HMMA,SONATA,LIMITED,WHEEL,WH_18,2024-06-24,EO_RULESET
V00663,HMMA,SONATA,LIMITED,CAMERA,CAM_1,2024-06-29,EO_RULESET
V00663,HMMA,SONATA,LIMITED,SENSOR,SNS_B,2024-07-04,EO_RULESET
V00664,HMMA,TUCSON,LIMITED,BATTERY,BAT_B,2024-06-01,EO_RULESET
V00664,HMMA,TUCSON,LIMITED,AIRBAG,ABG_Y,2024-06-07,EO_RULESET
V00664,HMMA,TUCSON,LIMITED,INFOTAINMENT,INF_V2,2024-06-11,EO_RULESET
V00664,HMMA,TUCSON,LIMITED,BRAKE,BRK_ENH,2024-06-15,EO_RULESET
V00664,HMMA,TUCSON,LIMITED,SEAT,ST_LEATHER,2024-06-19,EO_RULESET
V00664,HMMA,TUCSON,LIMITED,ECU,ECU_1,,EO_RULESET
V00664,HMMA,TUCSON,LIMITED,HEADLAMP,HL_HAL,,EO_RULESET
V00664,HMMA,TUCSON,LIMITED,WHEEL,WH_18,2024-06-24,EO_RULESET
V00664,HMMA,TUCSON,LIMITED,CAMERA,CAM_1,2024-06-29,EO_RULESET
V00664,HMMA,TUCSON,LIMITED,SENSOR,SNS_A,,EO_RULESET
V00665,HMMA,SONATA,SEL,BATTERY,BAT_B,2024-06-01,EO_RULESET
V00665,HMMA,SONATA,SEL,AIRBAG,ABG_Y,2024-06-07,EO_RULESET
V00665,HMMA,SONATA,SEL,INFOTAINMENT,INF_V2,2024-06-11,EO_RULESET
V00665,HMMA,SONATA,SEL,BRAKE,BRK_ENH,2024-06-15,EO_RULESET
V00665,HMMA,SONATA,SEL,SEAT,ST_FAB,,EO_RULESET
V00665,HMMA,SONATA,SEL,ECU,ECU_1,,EO_RULESET
V00665,HMMA,SONATA,SEL,HEADLAMP,HL_HAL,,EO_RULESET
V00665,HMMA,SONATA,SEL,WHEEL,WH_17,,EO_RULESET
V00665,HMMA,SONATA,SEL,CAMERA,CAM_0,,EO_RULESET
V00665,HMMA,SONATA,SEL,SENSOR,SNS_A,,EO_RULESET
V00666,HMMA,TUCSON,LIMITED,BATTERY,BAT_C,2024-08-03,EO_RULESET
V00666,HMMA,TUCSON,LIMITED,AIRBAG,ABG_Y,2024-06-07,EO_RULESET
V00666,HMMA,TUCSON,LIMITED,INFOTAINMENT,INF_V3,2024-07-19,EO_RULESET
V00666,HMMA,TUCSON,LIMITED,BRAKE,BRK_ENH,2024-06-15,EO_RULESET
V00666,HMMA,TUCSON,LIMITED,SEAT,ST_LEATHER,2024-06-19,EO_RULESET
V00666,HMMA,TUCSON,LIMITED,ECU,ECU_1,,EO_RULESET
V00666,HMMA,TUCSON,LIMITED,HEADLAMP,HL_HAL,,EO_RULESET
V00666,HMMA,TUCSON,LIMITED,WHEEL,WH_18,2024-06-24,EO_RULESET
V00666,HMMA,TUCSON,LIMITED,CAMERA,CAM_1,2024-06-29,EO_RULESET
V00666,HMMA,TUCSON,LIMITED,SENSOR,SNS_B,2024-07-04,EO_RULESET
V00667,HMMA,SANTA_FE,LIMITED,BATTERY,BAT_C,2024-08-03,EO_RULESET
V00667,HMMA,SANTA_FE,LIMITED,AIRBAG,ABG_Y,2024-06-07,EO_RULESET
V00667,HMMA,SANTA_FE,LIMITED,INFOTAINMENT,INF_V3,2024-07-19,EO_RULESET
V00667,HMMA,SANTA_FE,LIMITED,BRAKE,BRK_ENH,2024-06-15,EO_RULESET
V00667,HMMA,SANTA_FE,LIMITED,SEAT,ST_LEATHER,2024-06-19,EO_RULESET
V00667,HMMA,SANTA_FE,LIMITED,ECU,ECU_1,,EO_RULESET
V00667,HMMA,SANTA_FE,LIMITED,HEADLAMP,HL_HAL,,EO_RULESET
V00667,HMMA,SANTA_FE,LIMITED,WHEEL,WH_18,2024-06-24,EO_RULESET
V00667,HMMA,SANTA_FE,LIMITED,CAMERA,CAM_1,2024-06-29,EO_RULESET
V00667,HMMA,SANTA_FE,LIMITED,SENSOR,SNS_B,2024-07-04,EO_RULESET
V00668,HMMA,SONATA,SEL,BATTERY,BAT_B,2024-06-01,EO_RULESET
V00668,HMMA,SONATA,SEL,AIRBAG,ABG_X,,EO_RULESET
V00668,HMMA,SONATA,SEL,INFOTAINMENT,INF_V1,,EO_RULESET
V00668,HMMA,SONATA,SEL,BRAKE,BRK_STD,,EO_RULESET
V00668,HMMA,SONATA,SEL,SEAT,ST_FAB,,EO_RULESET
V00668,HMMA,SONATA,SEL,ECU,ECU_1,,EO_RULESET
V00668,HMMA,SONATA,SEL,HEADLAMP,HL_HAL,,EO_RULESET
V00668,HMMA,SONATA,SEL,WHEEL,WH_17,,EO_RULESET
V00668,HMMA,SONATA,SEL,CAMERA,CAM_0,,EO_RULESET
V00668,HMMA,SONATA,SEL,SENSOR,SNS_A,,EO_RULESET
V00669,HMMA,TUCSON,SEL,BATTERY,BAT_B,2024-06-01,EO_RULESET
V00669,HMMA,TUCSON,SEL,AIRBAG,ABG_Y,2024-06-07,EO_RULESET
V00669,HMMA,TUCSON,SEL,INFOTAINMENT,INF_V2,2024-06-11,EO_RULESET
V00669,HMMA,TUCSON,SEL,BRAKE,BRK_ENH,2024-06-15,EO_RULESET
V00669,HMMA,TUCSON,SEL,SEAT,ST_FAB,,EO_RULESET
V00669,HMMA,TUCSON,SEL,ECU,ECU_1,,EO_RULESET
V00669,HMMA,TUCSON,SEL,HEADLAMP,HL_HAL,,EO_RULESET
V00669,HMMA,TUCSON,SEL,WHEEL,WH_17,,EO_RULESET
V00669,HMMA,TUCSON,SEL,CAMERA,CAM_0,,EO_RULESET
V00669,HMMA,TUCSON,SEL,SENSOR,SNS_A,,EO_RULESET
V00670,HMMA,SONATA,LIMITED,BATTERY,BAT_B,2024-06-01,EO_RULESET
V00670,HMMA,SONATA,LIMITED,AIRBAG,ABG_Y,2024-06-07,EO_RULESET
V00670,HMMA,SONATA,LIMITED,INFOTAINMENT,INF_V3,2024-07-19,EO_RULESET
