date,supplier_id,part_id,plant_line,shift,qty_used,qty_received,lot_n,defect_n,severity_points,cost_usd,eo_active_flag_def,meas_n,oos_n,oos_rate,avg_deviation,abs_avg_deviation,eo_active_flag,defect_rate_per_1000,ppm,cost_per_1000_units,eo_flag,risk_score_v1
2025-11-26,S006,P0031,BodyLine-1,B,367,443,1,0.0,0.0,0.0,0.0,20,3,0.15,0.025910000000000006,0.1714,0,0.0,0.0,0.0,0,15.0
2025-11-26,S006,P0034,BodyLine-1,C,121,158,1,0.0,0.0,0.0,0.0,20,0,0.0,-0.117385,0.274925,0,0.0,0.0,0.0,0,0.0
2025-11-26,S007,P0003,BodyLine-2,A,416,445,1,0.0,0.0,0.0,0.0,12,0,0.0,-0.19841666666666669,0.2541166666666667,1,0.0,0.0,0.0,1,5.0
2025-11-26,S007,P0007,BodyLine-2,A,89,120,1,0.0,0.0,0.0,0.0,15,0,0.0,0.07868,0.16196000000000002,0,0.0,0.0,0.0,0,0.0
2025-11-26,S007,P0008,ChassisLine-1,A,338,357,1,0.0,0.0,0.0,0.0,15,0,0.0,-0.009559999999999997,0.13136,0,0.0,0.0,0.0,0,0.0
2025-11-26,S007,P0013,ChassisLine-1,A,206,284,1,0.0,0.0,0.0,0.0,20,0,0.0,0.013535000000000002,0.26092499999999996,1,0.0,0.0,0.0,1,5.0
2025-11-26,S007,P0016,BodyLine-2,A,418,432,1,0.0,0.0,0.0,0.0,14,0,0.0,-0.05767857142857143,0.21973571428571428,0,0.0,0.0,0.0,0,0.0
2025-11-26,S008,P0015,ChassisLine-1,A,329,343,1,1.0,2.0,198.39000000000001,0.0,19,5,0.2631578947368421,0.02138947368421053,0.22707368421052632,0,3.0395136778115504,3039.51367781155,603.0091185410334,0,34.28358947368421
2025-11-26,S009,P0006,Final-1,B,430,491,1,0.0,0.0,0.0,0.0,11,0,0.0,0.006409090909090914,0.21924545454545452,0,0.0,0.0,0.0,0,0.0
2025-11-26,S010,P0002,TrimLine-1,B,175,237,1,0.0,0.0,0.0,0.0,11,0,0.0,-0.14117272727272726,0.19119090909090908,0,0.0,0.0,0.0,0,0.0
2025-11-26,S010,P0025,Final-1,A,163,217,1,0.0,0.0,0.0,0.0,6,0,0.0,0.0033333333333333353,0.085,0,0.0,0.0,0.0,0,0.0
2025-11-26,S011,P0011,TrimLine-1,B,412,512,1,1.0,2.0,252.75,0.0,8,1,0.125,0.04465,0.18514999999999998,0,2.4271844660194173,2427.1844660194174,613.4708737864078,0,21.555
2025-11-26,S012,P0022,ChassisLine-1,C,283,401,1,0.0,0.0,0.0,0.0,14,0,0.0,-0.09982142857142857,0.1635357142857143,0,0.0,0.0,0.0,0,0.0
2025-11-26,S012,P0026,BodyLine-1,B,282,396,1,0.0,0.0,0.0,0.0,12,0,0.0,0.018725000000000002,0.09164166666666666,0,0.0,0.0,0.0,0,0.0
2025-11-27,S001,P0001,TrimLine-1,B,146,173,1,0.0,0.0,0.0,0.0,4,3,0.75,0.176875,0.238075,0,0.0,0.0,0.0,0,75.0
2025-11-27,S001,P0012,Final-1,A,243,276,1,1.0,3.0,315.76,1.0,11,3,0.2727272727272727,-0.08013636363636364,0.48230000000000006,1,4.11522633744856,4115.22633744856,1299.4238683127573,1,44.58792727272727
2025-11-27,S001,P0017,ChassisLine-1,A,394,506,1,0.0,0.0,0.0,0.0,13,2,0.15384615384615385,0.1591923076923077,0.26263846153846154,0,0.0,0.0,0.0,0,15.384615384615385
2025-11-27,S001,P0033,BodyLine-2,A,133,191,1,0.0,0.0,0.0,0.0,9,0,0.0,0.11782222222222222,0.2896222222222222,0,0.0,0.0,0.0,0,0.0
2025-11-27,S003,P0014,Final-1,A,118,130,1,0.0,0.0,0.0,0.0,7,0,0.0,-0.19351428571428575,0.34822857142857144,0,0.0,0.0,0.0,0,0.0
2025-11-27,S003,P0028,ChassisLine-1,C,229,284,1,0.0,0.0,0.0,0.0,20,0,0.0,0.045,0.11672,0,0.0,0.0,0.0,0,0.0
2025-11-27,S003,P0036,ChassisLine-1,B,231,310,1,0.0,0.0,0.0,0.0,10,0,0.0,-0.051530000000000006,0.09093,0,0.0,0.0,0.0,0,0.0
2025-11-27,S004,P0023,Final-1,A,120,136,1,0.0,0.0,0.0,0.0,4,0,0.0,-0.1017,0.132,0,0.0,0.0,0.0,0,0.0
2025-11-27,S006,P0019,BodyLine-1,C,265,331,1,0.0,0.0,0.0,0.0,14,0,0.0,-0.045957142857142856,0.2742428571428572,0,0.0,0.0,0.0,0,0.0
2025-11-27,S006,P0034,BodyLine-1,B,367,380,1,0.0,0.0,0.0,0.0,14,0,0.0,-0.057185714285714284,0.09508571428571426,0,0.0,0.0,0.0,0,0.0
2025-11-27,S007,P0003,BodyLine-2,B,228,257,1,0.0,0.0,0.0,0.0,11,0,0.0,0.22309090909090912,0.27574545454545457,1,0.0,0.0,0.0,1,5.0
2025-11-27,S007,P0007,BodyLine-1,B,359,499,1,1.0,1.0,144.29,0.0,17,2,0.11764705882352941,-0.04594117647058823,0.1921176470588235,0,2.785515320334262,2785.515320334262,401.92200557103064,0,16.650505882352938
2025-11-27,S007,P0013,ChassisLine-1,A,264,356,1,0.0,0.0,0.0,0.0,8,0,0.0,0.27805,0.37044999999999995,1,0.0,0.0,0.0,1,5.0
2025-11-27,S007,P0016,BodyLine-1,B,262,355,1,0.0,0.0,0.0,0.0,8,0,0.0,-0.004699999999999997,0.183925,0,0.0,0.0,0.0,0,0.0
2025-11-27,S008,P0029,Final-1,B,233,285,1,0.0,0.0,0.0,0.0,5,0,0.0,0.037360000000000004,0.34952,0,0.0,0.0,0.0,0,0.0
2025-11-27,S009,P0030,Final-1,B,205,284,1,0.0,0.0,0.0,0.0,9,1,0.1111111111111111,0.2604444444444444,0.309,0,0.0,0.0,0.0,0,11.11111111111111
2025-11-27,S010,P0025,Final-1,B,241,292,1,0.0,0.0,0.0,0.0,6,0,0.0,0.08348333333333334,0.32384999999999997,0,0.0,0.0,0.0,0,0.0
2025-11-27,S011,P0009,BodyLine-1,B,369,403,1,0.0,0.0,0.0,0.0,16,3,0.1875,-0.1358875,0.1796625,0,0.0,0.0,0.0,0,18.75
2025-11-27,S012,P0022,ChassisLine-1,B,106,133,1,0.0,0.0,0.0,0.0,14,0,0.0,-0.05385,0.24842142857142857,0,0.0,0.0,0.0,0,0.0
2025-11-28,S001,P0005,BodyLine-2,A,387,471,1,0.0,0.0,0.0,0.0,20,5,0.25,0.075865,0.148075,0,0.0,0.0,0.0,0,25.0
2025-11-28,S001,P0012,TrimLine-1,B,291,389,1,0.0,0.0,0.0,0.0,8,0,0.0,-0.14992499999999997,0.193525,1,0.0,0.0,0.0,1,5.0
2025-11-28,S001,P0017,ChassisLine-1,B,391,490,1,0.0,0.0,0.0,0.0,15,1,0.06666666666666667,0.03265333333333333,0.18164000000000005,0,0.0,0.0,0.0,0,6.666666666666667
2025-11-28,S001,P0021,ChassisLine-1,B,328,341,1,1.0,2.0,128.54999999999998,0.0,15,0,0.0,0.025046666666666665,0.08176666666666667,0,3.048780487804878,3048.7804878048782,391.92073170731703,0,6.571
2025-11-28,S001,P0033,BodyLine-2,B,138,145,1,0.0,0.0,0.0,0.0,11,0,0.0,-8.181818181817848e-05,0.1461909090909091,0,0.0,0.0,0.0,0,0.0
2025-11-28,S002,P0024,TrimLine-1,A,221,289,1,0.0,0.0,0.0,0.0,4,0,0.0,-0.010425000000000004,0.139525,0,0.0,0.0,0.0,0,0.0
2025-11-28,S004,P0023,TrimLine-1,A,273,282,1,0.0,0.0,0.0,0.0,11,0,0.0,0.02863636363636363,0.32574545454545456,0,0.0,0.0,0.0,0,0.0
2025-11-28,S005,P0010,BodyLine-2,B,320,380,1,0.0,0.0,0.0,0.0,15,0,0.0,0.11469333333333334,0.12858666666666668,0,0.0,0.0,0.0,0,0.0
2025-11-28,S005,P0027,Final-1,A,130,149,1,0.0,0.0,0.0,0.0,11,7,0.6363636363636364,-0.25039090909090905,0.3377545454545455,0,0.0,0.0,0.0,0,63.63636363636363
2025-11-28,S005,P0032,ChassisLine-1,B,340,419,1,0.0,0.0,0.0,0.0,16,13,0.8125,-0.4309375,0.43093750000000003,1,0.0,0.0,0.0,1,86.25
2025-11-28,S005,P0035,BodyLine-2,B,426,506,1,0.0,0.0,0.0,0.0,13,0,0.0,-0.2512,0.3051384615384615,0,0.0,0.0,0.0,0,0.0
2025-11-28,S006,P0019,BodyLine-2,C,215,240,1,0.0,0.0,0.0,0.0,16,0,0.0,0.0313,0.168275,0,0.0,0.0,0.0,0,0.0
2025-11-28,S006,P0020,ChassisLine-1,C,298,352,1,0.0,0.0,0.0,0.0,14,0,0.0,-0.19220714285714285,0.24217857142857144,1,0.0,0.0,0.0,1,5.0
2025-11-28,S006,P0031,BodyLine-1,B,440,489,1,1.0,2.0,54.980000000000004,0.0,17,8,0.47058823529411764,0.02991764705882352,0.3101764705882353,0,2.2727272727272725,2272.7272727272725,124.95454545454545,0,52.15842352941176
2025-11-28,S006,P0034,BodyLine-2,A,178,246,1,0.0,0.0,0.0,0.0,18,0,0.0,-0.04833888888888889,0.11127222222222224,0,0.0,0.0,0.0,0,0.0
2025-11-28,S007,P0003,BodyLine-1,A,237,253,1,1.0,1.0,38.0,1.0,16,3,0.1875,-0.43564375,0.46168124999999993,1,4.219409282700422,4219.4092827004215,160.33755274261605,1,26.51
2025-11-28,S007,P0007,BodyLine-2,B,264,303,1,0.0,0.0,0.0,0.0,20,0,0.0,-0.029535,0.223045,0,0.0,0.0,0.0,0,0.0
2025-11-28,S007,P0013,ChassisLine-1,B,420,489,1,0.0,0.0,0.0,0.0,9,0,0.0,-0.41005555555555556,0.41005555555555556,1,0.0,0.0,0.0,1,5.0
2025-11-28,S007,P0016,BodyLine-1,A,251,271,1,0.0,0.0,0.0,0.0,10,0,0.0,-0.04611,0.26293,0,0.0,0.0,0.0,0,0.0
2025-11-28,S008,P0015,ChassisLine-1,A,175,191,1,0.0,0.0,0.0,0.0,14,5,0.35714285714285715,0.014871428571428582,0.26065714285714287,0,0.0,0.0,0.0,0,35.714285714285715
2025-11-28,S008,P0029,Final-1,B,237,273,1,0.0,0.0,0.0,0.0,6,0,0.0,-0.20876666666666668,0.35756666666666664,0,0.0,0.0,0.0,0,0.0
2025-11-28,S009,P0006,Final-1,B,391,454,1,0.0,0.0,0.0,0.0,9,0,0.0,-0.007911111111111134,0.44622222222222224,0,0.0,0.0,0.0,0,0.0
2025-11-28,S009,P0030,Final-1,B,333,351,1,0.0,0.0,0.0,0.0,7,0,0.0,-0.04534285714285713,0.24177142857142855,0,0.0,0.0,0.0,0,0.0
2025-11-28,S010,P0025,Final-1,C,368,420,1,1.0,1.0,93.6,0.0,10,0,0.0,-0.03979000000000003,0.41443,0,2.717391304347826,2717.391304347826,254.3478260869565,0,3.872
2025-11-28,S011,P0009,BodyLine-2,B,128,137,1,0.0,0.0,0.0,0.0,14,0,0.0,0.029599999999999998,0.08207142857142857,0,0.0,0.0,0.0,0,0.0
2025-11-28,S012,P0022,ChassisLine-1,B,168,240,1,0.0,0.0,0.0,0.0,9,0,0.0,-0.013388888888888898,0.23547777777777779,0,0.0,0.0,0.0,0,0.0
2025-11-29,S001,P0001,Final-1,A,332,431,1,1.0,1.0,68.24000000000001,0.0,7,4,0.5714285714285714,-0.0760142857142857,0.3232714285714286,0,3.0120481927710845,3012.0481927710844,205.54216867469881,0,60.50765714285714
2025-11-29,S001,P0005,BodyLine-1,A,93,132,1,0.0,0.0,0.0,0.0,17,6,0.35294117647058826,0.04067058823529412,0.2212235294117647,0,0.0,0.0,0.0,0,35.294117647058826
2025-11-29,S001,P0021,ChassisLine-1,B,255,277,1,0.0,0.0,0.0,0.0,10,0,0.0,0.02862,0.1726,0,0.0,0.0,0.0,0,0.0
2025-11-29,S001,P0033,BodyLine-1,C,154,206,1,0.0,0.0,0.0,0.0,12,0,0.0,-0.026933333333333333,0.13016666666666668,0,0.0,0.0,0.0,0,0.0
2025-11-29,S002,P0024,TrimLine-1,B,392,519,1,0.0,0.0,0.0,0.0,11,0,0.0,-0.15058181818181818,0.2192909090909091,0,0.0,0.0,0.0,0,0.0
2025-11-29,S003,P0014,TrimLine-1,A,278,354,1,0.0,0.0,0.0,0.0,10,0,0.0,-0.09958,0.17099999999999999,0,0.0,0.0,0.0,0,0.0
2025-11-29,S003,P0028,ChassisLine-1,B,354,413,1,0.0,0.0,0.0,0.0,20,3,0.15,0.011825000000000006,0.171245,0,0.0,0.0,0.0,0,15.0
2025-11-29,S003,P0036,ChassisLine-1,B,164,177,1,0.0,0.0,0.0,0.0,14,0,0.0,-0.06186428571428572,0.2334928571428571,0,0.0,0.0,0.0,0,0.0
2025-11-29,S004,P0023,Final-1,A,177,249,1,0.0,0.0,0.0,0.0,8,0,0.0,-0.1428375,0.33301250000000004,0,0.0,0.0,0.0,0,0.0
2025-11-29,S005,P0027,Final-1,A,311,421,1,1.0,1.0,180.06,0.0,4,4,1.0,-0.566125,0.566125,0,3.215434083601286,3215.434083601286,578.9710610932476,0,105.6012
2025-11-29,S005,P0032,ChassisLine-1,A,468,496,1,1.0,2.0,141.08999999999997,1.0,8,7,0.875,0.659525,0.659525,1,2.136752136752137,2136.752136752137,301.47435897435895,1,99.3218
2025-11-29,S005,P0035,BodyLine-2,A,103,137,1,0.0,0.0,0.0,0.0,20,1,0.05,0.48644,0.5033799999999999,0,0.0,0.0,0.0,0,5.0
2025-11-29,S006,P0004,TrimLine-1,B,487,500,1,0.0,0.0,0.0,0.0,10,0,0.0,-0.04768,0.0975,0,0.0,0.0,0.0,0,0.0
2025-11-29,S006,P0019,BodyLine-2,A,162,228,1,0.0,0.0,0.0,0.0,10,0,0.0,-0.02712,0.12838,0,0.0,0.0,0.0,0,0.0
2025-11-29,S006,P0020,ChassisLine-1,B,218,258,1,1.0,1.0,64.37,1.0,12,0,0.0,-0.36561666666666665,0.3656166666666667,1,4.587155963302752,4587.155963302753,295.2752293577982,1,8.2874
2025-11-29,S006,P0031,BodyLine-1,B,177,222,1,0.0,0.0,0.0,0.0,15,7,0.4666666666666667,-0.08012666666666667,0.27882,0,0.0,0.0,0.0,0,46.666666666666664
2025-11-29,S006,P0034,BodyLine-1,B,169,211,1,0.0,0.0,0.0,0.0,19,0,0.0,-0.02605263157894737,0.050757894736842106,0,0.0,0.0,0.0,0,0.0
2025-11-29,S007,P0003,BodyLine-2,A,263,362,1,0.0,0.0,0.0,0.0,8,1,0.125,-0.2289,0.44405,1,0.0,0.0,0.0,1,17.5
2025-11-29,S007,P0007,BodyLine-1,A,271,380,1,0.0,0.0,0.0,0.0,9,0,0.0,0.05762222222222223,0.11066666666666668,0,0.0,0.0,0.0,0,0.0
2025-11-29,S007,P0008,ChassisLine-1,B,266,317,1,0.0,0.0,0.0,0.0,16,0,0.0,0.001862499999999996,0.21810000000000002,0,0.0,0.0,0.0,0,0.0
2025-11-29,S007,P0013,ChassisLine-1,A,217,286,1,0.0,0.0,0.0,0.0,14,0,0.0,0.0866,0.20634285714285713,1,0.0,0.0,0.0,1,5.0
2025-11-29,S007,P0016,BodyLine-2,B,354,419,1,0.0,0.0,0.0,0.0,20,0,0.0,-0.054880000000000005,0.1879,0,0.0,0.0,0.0,0,0.0
2025-11-29,S008,P0015,ChassisLine-1,A,325,370,1,0.0,0.0,0.0,0.0,13,6,0.46153846153846156,0.00805384615384615,0.27774615384615386,0,0.0,0.0,0.0,0,46.15384615384615
2025-11-29,S008,P0029,TrimLine-1,C,269,313,1,0.0,0.0,0.0,0.0,4,0,0.0,0.18327500000000002,0.183275,0,0.0,0.0,0.0,0,0.0
2025-11-29,S010,P0025,Final-1,A,325,394,1,0.0,0.0,0.0,0.0,9,0,0.0,0.08524444444444444,0.10735555555555557,0,0.0,0.0,0.0,0,0.0
2025-11-29,S011,P0011,Final-1,B,296,379,1,0.0,0.0,0.0,0.0,11,2,0.18181818181818182,0.05722727272727273,0.2621,0,0.0,0.0,0.0,0,18.181818181818183
2025-11-29,S012,P0022,ChassisLine-1,A,409,501,1,1.0,2.0,49.91,0.0,12,0,0.0,-0.11797500000000001,0.21914166666666665,0,2.444987775061125,2444.9877750611245,122.02933985330073,0,4.9982
2025-11-30,S001,P0001,Final-1,B,157,185,1,1.0,1.0,141.49,0.0,6,3,0.5,0.24080000000000001,0.30039999999999994,0,6.369426751592357,6369.426751592357,901.2101910828027,0,54.8298
2025-11-30,S001,P0012,Final-1,C,161,190,1,0.0,0.0,0.0,0.0,7,3,0.42857142857142855,-0.4788571428571428,0.617742857142857,1,0.0,0.0,0.0,1,47.857142857142854
2025-11-30,S001,P0018,Final-1,C,224,280,1,1.0,1.0,56.629999999999995,0.0,6,3,0.5,0.08496666666666668,0.3697,0,4.464285714285714,4464.285714285714,252.8125,0,53.1326
2025-11-30,S001,P0021,ChassisLine-1,C,435,470,1,0.0,0.0,0.0,0.0,17,0,0.0,0.056135294117647054,0.16584117647058821,0,0.0,0.0,0.0,0,0.0
2025-11-30,S001,P0033,BodyLine-2,C,408,486,1,0.0,0.0,0.0,0.0,15,0,0.0,-0.25198666666666664,0.4035733333333334,0,0.0,0.0,0.0,0,0.0
2025-11-30,S002,P0024,TrimLine-1,A,136,157,1,0.0,0.0,0.0,0.0,4,0,0.0,0.08762500000000001,0.276925,0,0.0,0.0,0.0,0,0.0
2025-11-30,S003,P0028,ChassisLine-1,B,143,150,1,0.0,0.0,0.0,0.0,10,2,0.2,-0.11059999999999999,0.24325999999999998,0,0.0,0.0,0.0,0,20.0
2025-11-30,S004,P0023,Final-1,C,379,490,1,0.0,0.0,0.0,0.0,7,0,0.0,-0.08507142857142856,0.4249285714285715,0,0.0,0.0,0.0,0,0.0
2025-11-30,S005,P0010,BodyLine-1,A,358,437,1,0.0,0.0,0.0,0.0,11,0,0.0,0.14620909090909093,0.1719363636363636,0,0.0,0.0,0.0,0,0.0
2025-11-30,S005,P0027,Final-1,A,341,410,1,0.0,0.0,0.0,0.0,8,4,0.5,0.261625,0.261625,0,0.0,0.0,0.0,0,50.0
2025-11-30,S005,P0035,BodyLine-1,A,267,319,1,0.0,0.0,0.0,0.0,10,0,0.0,0.11926,0.32148000000000004,0,0.0,0.0,0.0,0,0.0
2025-11-30,S006,P0004,Final-1,B,379,480,1,0.0,0.0,0.0,0.0,6,0,0.0,0.1930333333333333,0.4141666666666666,0,0.0,0.0,0.0,0,0.0
2025-11-30,S006,P0019,BodyLine-1,B,305,373,1,0.0,0.0,0.0,0.0,14,1,0.07142857142857142,0.1254714285714286,0.3832714285714286,0,0.0,0.0,0.0,0,7.142857142857142
2025-11-30,S006,P0020,ChassisLine-1,A,244,269,1,0.0,0.0,0.0,0.0,9,0,0.0,0.13866666666666666,0.18182222222222222,1,0.0,0.0,0.0,1,5.0
2025-11-30,S006,P0034,BodyLine-2,A,369,435,1,0.0,0.0,0.0,0.0,10,0,0.0,-0.08004000000000001,0.1761,0,0.0,0.0,0.0,0,0.0
2025-11-30,S007,P0003,BodyLine-1,C,251,353,1,1.0,2.0,164.47,1.0,15,2,0.13333333333333333,-0.2780866666666667,0.3524066666666666,1,3.9840637450199203,3984.06374501992,655.2589641434263,1,25.622733333333333
2025-11-30,S007,P0007,BodyLine-2,B,324,345,1,0.0,0.0,0.0,0.0,15,0,0.0,0.08512,0.22174666666666668,0,0.0,0.0,0.0,0,0.0
2025-11-30,S007,P0013,ChassisLine-1,A,196,239,1,0.0,0.0,0.0,0.0,11,0,0.0,0.25187272727272725,0.2609090909090909,1,0.0,0.0,0.0,1,5.0
2025-11-30,S007,P0016,BodyLine-1,B,387,440,1,0.0,0.0,0.0,0.0,19,0,0.0,4.736842105263075e-05,0.19986842105263158,0,0.0,0.0,0.0,0,0.0
2025-11-30,S008,P0015,ChassisLine-1,C,178,193,1,0.0,0.0,0.0,0.0,11,1,0.09090909090909091,-0.05492727272727272,0.1186909090909091,0,0.0,0.0,0.0,0,9.090909090909092
2025-11-30,S009,P0030,TrimLine-1,B,229,249,1,0.0,0.0,0.0,0.0,8,0,0.0,0.04946249999999999,0.32913749999999997,0,0.0,0.0,0.0,0,0.0
2025-11-30,S010,P0002,Final-1,A,186,213,1,0.0,0.0,0.0,0.0,10,1,0.1,-0.03579999999999999,0.24759999999999996,0,0.0,0.0,0.0,0,10.0
2025-11-30,S010,P0025,Final-1,B,151,156,1,0.0,0.0,0.0,0.0,9,0,0.0,0.20304444444444444,0.3593777777777778,0,0.0,0.0,0.0,0,0.0
2025-11-30,S011,P0009,BodyLine-1,C,415,435,1,0.0,0.0,0.0,0.0,13,3,0.23076923076923078,-0.021546153846153857,0.25474615384615384,0,0.0,0.0,0.0,0,23.076923076923077
2025-11-30,S011,P0011,TrimLine-1,B,206,295,1,0.0,0.0,0.0,0.0,6,1,0.16666666666666666,-0.20071666666666668,0.2007833333333333,0,0.0,0.0,0.0,0,16.666666666666664
2025-11-30,S012,P0022,ChassisLine-1,C,302,362,1,0.0,0.0,0.0,0.0,15,0,0.0,-0.05918666666666666,0.12031999999999998,0,0.0,0.0,0.0,0,0.0
2025-11-30,S012,P0026,BodyLine-1,A,361,379,1,0.0,0.0,0.0,0.0,8,0,0.0,-0.1317625,0.23931249999999998,0,0.0,0.0,0.0,0,0.0
2025-12-01,S001,P0005,BodyLine-1,B,274,335,1,0.0,0.0,0.0,0.0,18,8,0.4444444444444444,0.023883333333333333,0.24901666666666664,0,0.0,0.0,0.0,0,44.44444444444444
2025-12-01,S001,P0012,Final-1,B,112,131,1,0.0,0.0,0.0,0.0,10,2,0.2,-0.28379,0.40169000000000005,1,0.0,0.0,0.0,1,25.0
2025-12-01,S001,P0018,Final-1,B,202,251,1,0.0,0.0,0.0,0.0,9,1,0.1111111111111111,0.027611111111111118,0.1351,0,0.0,0.0,0.0,0,11.11111111111111
2025-12-01,S001,P0021,ChassisLine-1,A,157,200,1,0.0,0.0,0.0,0.0,21,0,0.0,-0.07503809523809524,0.11731428571428569,0,0.0,0.0,0.0,0,0.0
2025-12-01,S001,P0033,BodyLine-2,B,454,468,1,0.0,0.0,0.0,0.0,15,0,0.0,0.11691333333333334,0.2144466666666667,0,0.0,0.0,0.0,0,0.0
2025-12-01,S002,P0024,Final-1,A,139,152,1,0.0,0.0,0.0,0.0,7,0,0.0,0.0031428571428571534,0.3048571428571428,0,0.0,0.0,0.0,0,0.0
2025-12-01,S003,P0028,ChassisLine-1,B,118,138,1,1.0,2.0,62.839999999999996,0.0,10,3,0.3,-0.09386,0.33282,0,8.474576271186441,8474.57627118644,532.5423728813558,0,35.2568
2025-12-01,S005,P0035,BodyLine-2,A,399,474,1,0.0,0.0,0.0,0.0,21,0,0.0,-0.23730952380952383,0.26483333333333337,0,0.0,0.0,0.0,0,0.0
2025-12-01,S006,P0004,Final-1,A,308,429,1,0.0,0.0,0.0,0.0,6,0,0.0,-0.026333333333333334,0.060033333333333334,0,0.0,0.0,0.0,0,0.0
2025-12-01,S006,P0019,BodyLine-1,C,177,205,1,0.0,0.0,0.0,0.0,20,0,0.0,0.006389999999999998,0.16729999999999998,0,0.0,0.0,0.0,0,0.0
2025-12-01,S006,P0020,ChassisLine-1,C,112,126,1,0.0,0.0,0.0,0.0,20,0,0.0,0.254075,0.32177500000000003,1,0.0,0.0,0.0,1,5.0
2025-12-01,S006,P0031,BodyLine-1,B,273,288,1,0.0,0.0,0.0,0.0,13,0,0.0,-0.03183846153846154,0.09017692307692307,0,0.0,0.0,0.0,0,0.0
2025-12-01,S007,P0003,BodyLine-1,C,428,460,1,0.0,0.0,0.0,0.0,14,0,0.0,-0.0943642857142857,0.13313571428571427,1,0.0,0.0,0.0,1,5.0
2025-12-01,S007,P0007,BodyLine-2,A,189,244,1,0.0,0.0,0.0,0.0,10,0,0.0,0.021140000000000003,0.18783999999999998,0,0.0,0.0,0.0,0,0.0
2025-12-01,S007,P0013,ChassisLine-1,A,321,403,1,1.0,2.0,206.69,1.0,19,0,0.0,0.2537736842105263,0.2761315789473684,1,3.115264797507788,3115.264797507788,643.8940809968847,1,13.1338
2025-12-01,S007,P0016,BodyLine-1,B,338,480,1,0.0,0.0,0.0,0.0,11,0,0.0,0.0770090909090909,0.1722636363636364,0,0.0,0.0,0.0,0,0.0
2025-12-01,S008,P0015,ChassisLine-1,C,470,515,1,1.0,3.0,213.85999999999999,0.0,16,0,0.0,-0.03636875,0.10919375,0,2.127659574468085,2127.6595744680853,455.02127659574467,0,10.2772
2025-12-01,S008,P0029,Final-1,A,243,275,1,0.0,0.0,0.0,0.0,9,0,0.0,0.04062222222222221,0.15657777777777776,0,0.0,0.0,0.0,0,0.0
2025-12-01,S011,P0011,Final-1,A,233,324,1,0.0,0.0,0.0,0.0,7,1,0.14285714285714285,-0.029257142857142864,0.21014285714285713,0,0.0,0.0,0.0,0,14.285714285714285
2025-12-01,S012,P0022,ChassisLine-1,C,286,328,1,0.0,0.0,0.0,0.0,16,0,0.0,0.14271875,0.20425625000000003,0,0.0,0.0,0.0,0,0.0
2025-12-02,S001,P0018,TrimLine-1,B,139,185,1,0.0,0.0,0.0,0.0,5,2,0.4,-0.15030000000000002,0.15030000000000002,0,0.0,0.0,0.0,0,40.0
2025-12-02,S001,P0021,ChassisLine-1,A,347,417,1,0.0,0.0,0.0,0.0,18,0,0.0,0.022244444444444445,0.12744444444444442,0,0.0,0.0,0.0,0,0.0
2025-12-02,S001,P0033,BodyLine-2,A,284,318,1,0.0,0.0,0.0,0.0,12,0,0.0,0.05945,0.11826666666666667,0,0.0,0.0,0.0,0,0.0
2025-12-02,S003,P0014,Final-1,A,368,499,1,1.0,2.0,104.42999999999999,0.0,6,0,0.0,0.04705,0.31785,0,2.717391304347826,2717.391304347826,283.77717391304344,0,6.0886
2025-12-02,S003,P0036,ChassisLine-1,A,250,259,1,0.0,0.0,0.0,0.0,19,0,0.0,-0.05643157894736842,0.1907052631578947,0,0.0,0.0,0.0,0,0.0
2025-12-02,S004,P0023,Final-1,B,391,511,1,1.0,1.0,33.54,0.0,11,0,0.0,-0.028418181818181818,0.10752727272727271,0,2.557544757033248,2557.5447570332485,85.78005115089513,0,2.6708
2025-12-02,S005,P0010,BodyLine-1,C,342,405,1,0.0,0.0,0.0,0.0,14,0,0.0,0.34428571428571425,0.38097142857142857,0,0.0,0.0,0.0,0,0.0
2025-12-02,S005,P0032,ChassisLine-1,B,335,410,1,0.0,0.0,0.0,0.0,14,12,0.8571428571428571,0.7169428571428572,0.7169428571428572,1,0.0,0.0,0.0,1,90.71428571428571
2025-12-02,S006,P0004,TrimLine-1,B,357,384,1,0.0,0.0,0.0,0.0,8,1,0.125,-0.2503125,0.36231250000000004,0,0.0,0.0,0.0,0,12.5
2025-12-02,S006,P0019,BodyLine-2,C,147,198,1,0.0,0.0,0.0,0.0,8,0,0.0,-0.123975,0.21875,0,0.0,0.0,0.0,0,0.0
2025-12-02,S006,P0031,BodyLine-2,B,182,209,1,0.0,0.0,0.0,0.0,18,3,0.16666666666666666,-0.0366,0.13920000000000002,0,0.0,0.0,0.0,0,16.666666666666664
2025-12-02,S006,P0034,BodyLine-2,B,234,330,1,0.0,0.0,0.0,0.0,16,0,0.0,-0.02379375,0.10746875,0,0.0,0.0,0.0,0,0.0
2025-12-02,S007,P0003,BodyLine-1,A,350,481,1,0.0,0.0,0.0,0.0,9,0,0.0,-0.23115555555555556,0.3359777777777778,1,0.0,0.0,0.0,1,5.0
2025-12-02,S007,P0007,BodyLine-2,C,294,326,1,1.0,2.0,53.150000000000006,0.0,15,0,0.0,0.0005333333333333301,0.1586133333333333,0,3.401360544217687,3401.3605442176868,180.7823129251701,0,5.063000000000001
